ruler,metric_slug,knot_value,midrank_score,tie_count
cdf,tas_annual_mean,10.33315421589165,1.8494897959183674,1
cdf,tas_annual_mean,10.363687941166463,1.8677113702623906,1
cdf,tas_annual_mean,10.426197928033815,1.885932944606414,1
cdf,tas_annual_mean,10.429228057436498,1.9041545189504374,1
cdf,tas_annual_mean,10.455012392152478,1.9223760932944607,1
cdf,tas_annual_mean,10.475949872788389,1.940597667638484,1
cdf,tas_annual_mean,10.49698600361315,1.9588192419825072,1
cdf,tas_annual_mean,10.556803239550824,1.9770408163265305,1
cdf,tas_annual_mean,10.597712311261526,1.995262390670554,1
cdf,tas_annual_mean,10.603589233125577,2.013483965014577,1
cdf,tas_annual_mean,10.618507340808764,2.0317055393586005,1
cdf,tas_annual_mean,10.709088581093077,2.049927113702624,1
cdf,tas_annual_mean,10.723381374060443,2.068148688046647,1
cdf,tas_annual_mean,10.811456301680309,2.0863702623906706,1
cdf,tas_annual_mean,10.824251519322788,2.104591836734694,1
cdf,tas_annual_mean,10.83239286910859,2.122813411078717,1
cdf,tas_annual_mean,10.86657692126443,2.1410349854227406,1
cdf,tas_annual_mean,10.905493159677809,2.1592565597667637,1
cdf,tas_annual_mean,10.914866672820066,2.177478134110787,1
cdf,tas_annual_mean,11.007491152251774,2.1956997084548107,1
cdf,tas_annual_mean,11.012304098763229,2.2139212827988337,1
cdf,tas_annual_mean,11.01386596074561,2.232142857142857,1
cdf,tas_annual_mean,11.068252700877416,2.2503644314868803,1
cdf,tas_annual_mean,11.068555516882242,2.2685860058309038,1
cdf,tas_annual_mean,11.08239297174493,2.2868075801749272,1
cdf,tas_annual_mean,11.105392823245309,2.3050291545189503,1
cdf,tas_annual_mean,11.109627815168716,2.323250728862974,1
cdf,tas_annual_mean,11.164521201740895,2.3414723032069973,1
cdf,tas_annual_mean,11.174058141400275,2.3596938775510203,1
cdf,tas_annual_mean,11.178364778270272,2.377915451895044,1
cdf,tas_annual_mean,11.18030591190682,2.396137026239067,1
cdf,tas_annual_mean,11.269080820918637,2.4143586005830904,1
cdf,tas_annual_mean,11.293047538217792,2.432580174927114,1
cdf,tas_annual_mean,11.300399296370719,2.450801749271137,1
cdf,tas_annual_mean,11.364389913040137,2.4690233236151604,1
cdf,tas_annual_mean,11.581460849731222,2.4872448979591835,1
cdf,tas_annual_mean,11.627453852381628,2.505466472303207,1
cdf,tas_annual_mean,11.669542869200669,2.5236880466472305,1
cdf,tas_annual_mean,11.676920073754564,2.5419096209912535,1
cdf,tas_annual_mean,11.716533314211993,2.560131195335277,1
cdf,tas_annual_mean,11.719013466455685,2.5783527696793005,1
cdf,tas_annual_mean,11.792861147862011,2.5965743440233235,1
cdf,tas_annual_mean,11.797405136798782,2.614795918367347,1
cdf,tas_annual_mean,11.825899345947823,2.63301749271137,1
cdf,tas_annual_mean,11.83336628193535,2.6512390670553936,1
cdf,tas_annual_mean,11.852852797422637,2.669460641399417,1
cdf,tas_annual_mean,11.967528242996295,2.68768221574344,1
cdf,tas_annual_mean,12.007273448893342,2.7059037900874636,1
cdf,tas_annual_mean,12.08946137457452,2.7241253644314867,1
cdf,tas_annual_mean,12.102165816352567,2.74234693877551,1
cdf,tas_annual_mean,12.126451674792266,2.7605685131195337,1
cdf,tas_annual_mean,12.15414419788524,2.7787900874635567,1
cdf,tas_annual_mean,12.203646258766133,2.79701166180758,1
cdf,tas_annual_mean,12.208054512920869,2.8152332361516037,1
cdf,tas_annual_mean,12.228654713965554,2.8334548104956268,1
cdf,tas_annual_mean,12.253585861178033,2.8516763848396502,1
cdf,tas_annual_mean,12.296186477041994,2.8698979591836733,1
cdf,tas_annual_mean,12.31792919166459,2.888119533527697,1
cdf,tas_annual_mean,12.330010481236826,2.9063411078717203,1
cdf,tas_annual_mean,12.371211957503297,2.9245626822157433,1
cdf,tas_annual_mean,12.405977078774264,2.942784256559767,1
cdf,tas_annual_mean,12.484105073691131,2.96100583090379,1
cdf,tas_annual_mean,12.502539171596965,2.9792274052478134,1
cdf,tas_annual_mean,12.507355075787741,2.997448979591837,1
cdf,tas_annual_mean,12.542139773577324,3.01567055393586,1
cdf,tas_annual_mean,12.642205737396315,3.0338921282798834,1
cdf,tas_annual_mean,12.708289936935941,3.052113702623907,1
cdf,tas_annual_mean,12.736337726204475,3.07033527696793,1
cdf,tas_annual_mean,12.74701393849998,3.0885568513119535,1
cdf,tas_annual_mean,12.748334493121092,3.1067784256559765,1
cdf,tas_annual_mean,12.777924769863645,3.125,1
cdf,tas_annual_mean,12.859491155751655,3.1432215743440235,1
cdf,tas_annual_mean,12.879400501498182,3.1614431486880465,1
cdf,tas_annual_mean,12.901263816147571,3.17966472303207,1
cdf,tas_annual_mean,12.92113066717306,3.197886297376093,1
cdf,tas_annual_mean,12.96901589543445,3.2161078717201166,1
cdf,tas_annual_mean,12.993378577221671,3.23432944606414,1
cdf,tas_annual_mean,13.008303253208618,3.252551020408163,1
cdf,tas_annual_mean,13.062244145748485,3.2707725947521866,1
cdf,tas_annual_mean,13.11634044058576,3.28899416909621,1
cdf,tas_annual_mean,13.157983643235381,3.307215743440233,1
cdf,tas_annual_mean,13.244413946596994,3.3254373177842567,1
cdf,tas_annual_mean,13.28700136435385,3.3436588921282797,1
cdf,tas_annual_mean,13.296689208611271,3.361880466472303,1
cdf,tas_annual_mean,13.315584755744164,3.3801020408163267,1
cdf,tas_annual_mean,13.335457653026262,3.3983236151603498,1
cdf,tas_annual_mean,13.35042088521165,3.4165451895043732,1
cdf,tas_annual_mean,13.399325231041585,3.4347667638483963,1
cdf,tas_annual_mean,13.404895830419562,3.45298833819242,1
cdf,tas_annual_mean,13.442363699394084,3.4712099125364433,1
cdf,tas_annual_mean,13.479637977857754,3.4894314868804663,1
cdf,tas_annual_mean,13.48441771940527,3.50765306122449,1
cdf,tas_annual_mean,13.497627868383283,3.5258746355685133,1
cdf,tas_annual_mean,13.56751181355981,3.5440962099125364,1
cdf,tas_annual_mean,13.568842636899058,3.56231778425656,1
cdf,tas_annual_mean,13.576742292761146,3.580539358600583,1
cdf,tas_annual_mean,13.589101591437048,3.5987609329446064,1
cdf,tas_annual_mean,13.622441879356186,3.61698250728863,1
cdf,tas_annual_mean,13.629190077447182,3.635204081632653,1
cdf,tas_annual_mean,13.639198349323495,3.6534256559766765,1
cdf,tas_annual_mean,13.700369043541356,3.6716472303206995,1
cdf,tas_annual_mean,13.752595574556318,3.689868804664723,1
cdf,tas_annual_mean,13.76823728026823,3.7080903790087465,1
cdf,tas_annual_mean,13.779444669308868,3.7263119533527695,1
cdf,tas_annual_mean,13.798149390791124,3.744533527696793,1
cdf,tas_annual_mean,13.818440139447132,3.7627551020408165,1
cdf,tas_annual_mean,13.818607653537546,3.7809766763848396,1
cdf,tas_annual_mean,13.854866839209913,3.799198250728863,1
cdf,tas_annual_mean,13.8570653688825,3.817419825072886,1
cdf,tas_annual_mean,13.870413613485715,3.8356413994169096,1
cdf,tas_annual_mean,13.976666902352031,3.853862973760933,1
cdf,tas_annual_mean,13.985853607781898,3.872084548104956,1
cdf,tas_annual_mean,14.020473395672127,3.8903061224489797,1
cdf,tas_annual_mean,14.187846776660358,3.9085276967930027,1
cdf,tas_annual_mean,14.234229651317719,3.926749271137026,1
cdf,tas_annual_mean,14.269713406312684,3.9449708454810497,1
cdf,tas_annual_mean,14.294259472280535,3.9631924198250728,1
cdf,tas_annual_mean,14.301919662309416,3.9814139941690962,1
cdf,tas_annual_mean,14.312041285295207,3.9996355685131197,1
cdf,tas_annual_mean,14.38442361501165,4.017857142857143,1
cdf,tas_annual_mean,14.408433774427948,4.036078717201166,1
cdf,tas_annual_mean,14.413455766529145,4.054300291545189,1
cdf,tas_annual_mean,14.447180493685543,4.072521865889213,1
cdf,tas_annual_mean,14.456912844824487,4.090743440233236,1
cdf,tas_annual_mean,14.472650297904382,4.10896501457726,1
cdf,tas_annual_mean,14.502857162958852,4.127186588921282,1
cdf,tas_annual_mean,14.518697348160776,4.145408163265306,1
cdf,tas_annual_mean,14.522272896455936,4.163629737609329,1
cdf,tas_annual_mean,14.551129330106528,4.181851311953353,1
cdf,tas_annual_mean,14.609561284728892,4.200072886297376,1
cdf,tas_annual_mean,14.639139814309809,4.218294460641399,1
cdf,tas_annual_mean,14.639188151122747,4.2365160349854225,1
cdf,tas_annual_mean,14.696404354558931,4.254737609329446,1
cdf,tas_annual_mean,14.719431863000196,4.2729591836734695,1
cdf,tas_annual_mean,14.724053689238593,4.291180758017493,1
cdf,tas_annual_mean,14.762956163927377,4.309402332361516,1
cdf,tas_annual_mean,14.844519217610141,4.327623906705539,1
cdf,tas_annual_mean,14.867344160435927,4.345845481049563,1
cdf,tas_annual_mean,14.898184252498448,4.364067055393586,1
cdf,tas_annual_mean,14.907161503264584,4.38228862973761,1
cdf,tas_annual_mean,14.937886021782953,4.400510204081633,1
cdf,tas_annual_mean,14.94354601203087,4.418731778425656,1
cdf,tas_annual_mean,14.955767670354915,4.436953352769679,1
cdf,tas_annual_mean,14.990932401580219,4.455174927113703,1
cdf,tas_annual_mean,15.009599451734031,4.473396501457726,1
cdf,tas_annual_mean,15.060974767240296,4.49161807580175,1
cdf,tas_annual_mean,15.072527468293302,4.509839650145772,1
cdf,tas_annual_mean,15.081698693686407,4.528061224489796,1
cdf,tas_annual_mean,15.08486265543523,4.546282798833819,1
cdf,tas_annual_mean,15.104074794890488,4.564504373177843,1
cdf,tas_annual_mean,15.109397647927812,4.582725947521866,1
cdf,tas_annual_mean,15.121984512757308,4.600947521865889,1
cdf,tas_annual_mean,15.154303004031313,4.619169096209912,1
cdf,tas_annual_mean,15.22932406447125,4.637390670553936,1
cdf,tas_annual_mean,15.288966405012038,4.655612244897959,1
cdf,tas_annual_mean,15.319464540262054,4.673833819241983,1
cdf,tas_annual_mean,15.333248642081292,4.692055393586005,1
cdf,tas_annual_mean,15.405158563003368,4.710276967930029,1
cdf,tas_annual_mean,15.455066643353286,4.728498542274052,1
cdf,tas_annual_mean,15.464306600505253,4.746720116618076,1
cdf,tas_annual_mean,15.483605543622792,4.764941690962099,1
cdf,tas_annual_mean,15.49194757021784,4.783163265306122,1
cdf,tas_annual_mean,15.53355520205997,4.8013848396501455,1
cdf,tas_annual_mean,15.53805452282941,4.819606413994169,1
cdf,tas_annual_mean,15.540706522760464,4.8378279883381925,1
cdf,tas_annual_mean,15.562194861751673,4.856049562682216,1
cdf,tas_annual_mean,15.600842655115562,4.8742711370262395,1
cdf,tas_annual_mean,15.64404310580727,4.892492711370262,1
cdf,tas_annual_mean,15.719633813936255,4.910714285714286,1
cdf,tas_annual_mean,15.818844422934069,4.928935860058309,1
cdf,tas_annual_mean,15.854006820764605,4.947157434402333,1
cdf,tas_annual_mean,15.880148517906497,4.965379008746356,1
cdf,tas_annual_mean,15.913556290234569,4.983600583090379,1
cdf,tas_annual_mean,15.915567298528684,5.001822157434402,1
cdf,tas_annual_mean,15.919339469537098,5.020043731778426,1
cdf,tas_annual_mean,15.947204404546362,5.038265306122449,1
cdf,tas_annual_mean,15.978834191385213,5.056486880466473,1
cdf,tas_annual_mean,15.994352876127943,5.074708454810495,1
cdf,tas_annual_mean,16.096314395711573,5.092930029154519,1
cdf,tas_annual_mean,16.097156803960903,5.111151603498542,1
cdf,tas_annual_mean,16.131437299545638,5.129373177842566,1
cdf,tas_annual_mean,16.20088189995705,5.147594752186589,1
cdf,tas_annual_mean,16.207162673224502,5.165816326530612,1
cdf,tas_annual_mean,16.31456191030976,5.184037900874635,1
cdf,tas_annual_mean,16.33654341604854,5.202259475218659,1
cdf,tas_annual_mean,16.392691688001047,5.220481049562682,1
cdf,tas_annual_mean,16.41610293698394,5.238702623906706,1
cdf,tas_annual_mean,16.419975112883254,5.256924198250728,1
cdf,tas_annual_mean,16.45067303228379,5.275145772594752,1
cdf,tas_annual_mean,16.48250714795796,5.293367346938775,1
cdf,tas_annual_mean,16.50477588233056,5.311588921282799,1
cdf,tas_annual_mean,16.555934904247625,5.329810495626822,1
cdf,tas_annual_mean,16.557882315917634,5.348032069970846,1
cdf,tas_annual_mean,16.563792646258634,5.3662536443148685,1
cdf,tas_annual_mean,16.56513010951097,5.384475218658892,1
cdf,tas_annual_mean,16.601791483866258,5.4026967930029155,1
cdf,tas_annual_mean,16.643666295299624,5.420918367346939,1
cdf,tas_annual_mean,16.743524067668776,5.4391399416909625,1
cdf,tas_annual_mean,16.744847417942623,5.457361516034985,1
cdf,tas_annual_mean,16.810142973305137,5.475583090379009,1
cdf,tas_annual_mean,16.843685570981382,5.493804664723032,1
cdf,tas_annual_mean,16.89156964647154,5.512026239067056,1
cdf,tas_annual_mean,16.941168735942775,5.530247813411079,1
cdf,tas_annual_mean,16.991258510961487,5.548469387755102,1
cdf,tas_annual_mean,17.012029596090905,5.566690962099125,1
cdf,tas_annual_mean,17.046207767915234,5.584912536443149,1
cdf,tas_annual_mean,17.05763573534459,5.603134110787172,1
cdf,tas_annual_mean,17.06223986294012,5.621355685131196,1
cdf,tas_annual_mean,17.07278160198201,5.639577259475218,1
cdf,tas_annual_mean,17.08076986997271,5.657798833819242,1
cdf,tas_annual_mean,17.10668192816487,5.676020408163265,1
cdf,tas_annual_mean,17.112804345175647,5.694241982507289,1
cdf,tas_annual_mean,17.131931642450184,5.712463556851312,1
cdf,tas_annual_mean,17.16250861509172,5.730685131195335,1
cdf,tas_annual_mean,17.19577585532626,5.748906705539358,1
cdf,tas_annual_mean,17.2029844137247,5.767128279883382,1
cdf,tas_annual_mean,17.21262913962318,5.785349854227405,1
cdf,tas_annual_mean,17.227347351181226,5.803571428571429,1
cdf,tas_annual_mean,17.26171052414823,5.821793002915452,1
cdf,tas_annual_mean,17.284659729755546,5.840014577259475,1
cdf,tas_annual_mean,17.29269078233119,5.858236151603498,1
cdf,tas_annual_mean,17.335325235512638,5.876457725947522,1
cdf,tas_annual_mean,17.444937562756774,5.894679300291545,1
cdf,tas_annual_mean,17.51845523158934,5.912900874635569,1
cdf,tas_annual_mean,17.5878210616805,5.9311224489795915,1
cdf,tas_annual_mean,17.59085816040371,5.949344023323615,1
cdf,tas_annual_mean,17.65200455858147,5.9675655976676385,1
cdf,tas_annual_mean,17.66015793000169,5.985787172011662,1
cdf,tas_annual_mean,17.688477784746016,6.0040087463556855,1
cdf,tas_annual_mean,17.728085187243206,6.022230320699708,1
cdf,tas_annual_mean,17.754703132746545,6.040451895043732,1
cdf,tas_annual_mean,17.75871358650164,6.058673469387755,1
cdf,tas_annual_mean,17.810175015613115,6.076895043731779,1
cdf,tas_annual_mean,17.811939656542663,6.095116618075802,1
cdf,tas_annual_mean,17.817787869311847,6.113338192419825,1
cdf,tas_annual_mean,17.87989907746275,6.131559766763848,1
cdf,tas_annual_mean,17.894156539683724,6.149781341107872,1
cdf,tas_annual_mean,17.90305587009765,6.168002915451895,1
cdf,tas_annual_mean,17.943669318699726,6.186224489795919,1
cdf,tas_annual_mean,17.953641598046236,6.204446064139941,1
cdf,tas_annual_mean,17.972426871306045,6.222667638483965,1
cdf,tas_annual_mean,17.97315184297422,6.240889212827988,1
cdf,tas_annual_mean,18.003342505540292,6.259110787172012,1
cdf,tas_annual_mean,18.011337391387233,6.277332361516035,1
cdf,tas_annual_mean,18.025342167309397,6.295553935860059,1
cdf,tas_annual_mean,18.026113568934274,6.313775510204081,1
cdf,tas_annual_mean,18.122413126615253,6.331997084548105,1
cdf,tas_annual_mean,18.141742655203636,6.350218658892128,1
cdf,tas_annual_mean,18.16858399524079,6.368440233236152,1
cdf,tas_annual_mean,18.19168756623222,6.386661807580175,1
cdf,tas_annual_mean,18.19962717842291,6.404883381924198,1
cdf,tas_annual_mean,18.217504447169304,6.423104956268221,1
cdf,tas_annual_mean,18.220651075114095,6.441326530612245,1
cdf,tas_annual_mean,18.235064654084923,6.459548104956268,1
cdf,tas_annual_mean,18.238134713258443,6.477769679300292,1
cdf,tas_annual_mean,18.245325459614925,6.4959912536443145,1
cdf,tas_annual_mean,18.27375423404895,6.514212827988338,1
cdf,tas_annual_mean,18.315712058140736,6.5324344023323615,1
cdf,tas_annual_mean,18.354769244977643,6.550655976676385,1
cdf,tas_annual_mean,18.439809753688987,6.5688775510204085,1
cdf,tas_annual_mean,18.444970334809224,6.587099125364431,1
cdf,tas_annual_mean,18.446532193835115,6.605320699708455,1
cdf,tas_annual_mean,18.451518159644884,6.623542274052478,1
cdf,tas_annual_mean,18.45220309837299,6.641763848396502,1
cdf,tas_annual_mean,18.503215298531885,6.659985422740525,1
cdf,tas_annual_mean,18.52459528336166,6.678206997084548,1
cdf,tas_annual_mean,18.533739329957232,6.696428571428571,1
cdf,tas_annual_mean,18.569062945227735,6.714650145772595,1
cdf,tas_annual_mean,18.573488567332248,6.732871720116618,1
cdf,tas_annual_mean,18.60704010641331,6.751093294460642,1
cdf,tas_annual_mean,18.613330106171404,6.769314868804665,1
cdf,tas_annual_mean,18.62996306992697,6.787536443148688,1
cdf,tas_annual_mean,18.662187949900233,6.805758017492711,1
cdf,tas_annual_mean,18.663215792944147,6.823979591836735,1
cdf,tas_annual_mean,18.666503797301043,6.842201166180758,1
cdf,tas_annual_mean,18.683403006531886,6.860422740524782,1
cdf,tas_annual_mean,18.691994210748177,6.878644314868804,1
cdf,tas_annual_mean,18.699820758294617,6.896865889212828,1
cdf,tas_annual_mean,18.715130351375922,6.915087463556851,1
cdf,tas_annual_mean,18.720233968384886,6.933309037900875,1
cdf,tas_annual_mean,18.732052050442945,6.951530612244898,1
cdf,tas_annual_mean,18.733602413411173,6.969752186588921,1
cdf,tas_annual_mean,18.750109565808955,6.987973760932944,1
cdf,tas_annual_mean,18.775719397160774,7.006195335276968,1
cdf,tas_annual_mean,18.79319308342654,7.024416909620991,1
cdf,tas_annual_mean,18.80599045554278,7.042638483965015,1
cdf,tas_annual_mean,18.825310342277852,7.0608600583090375,1
cdf,tas_annual_mean,18.82730917608972,7.079081632653061,1
cdf,tas_annual_mean,18.830823015626894,7.0973032069970845,1
cdf,tas_annual_mean,18.855243840257916,7.115524781341108,1
cdf,tas_annual_mean,18.859938050142464,7.1337463556851315,1
cdf,tas_annual_mean,18.865708067290587,7.151967930029154,1
cdf,tas_annual_mean,18.888978395302246,7.170189504373178,1
cdf,tas_annual_mean,18.889261904475017,7.188411078717201,1
cdf,tas_annual_mean,18.894999880759162,7.206632653061225,1
cdf,tas_annual_mean,18.898383394724053,7.224854227405248,1
cdf,tas_annual_mean,18.91515972595081,7.243075801749272,1
cdf,tas_annual_mean,18.923705655728828,7.261297376093294,1
cdf,tas_annual_mean,18.951310012300393,7.279518950437318,1
cdf,tas_annual_mean,18.96777559841894,7.297740524781341,1
cdf,tas_annual_mean,18.987417591101117,7.315962099125365,1
cdf,tas_annual_mean,19.009886893237603,7.334183673469388,1
cdf,tas_annual_mean,19.010461583250407,7.352405247813411,1
cdf,tas_annual_mean,19.05174666732433,7.370626822157434,1
cdf,tas_annual_mean,19.06382781217359,7.388848396501458,1
cdf,tas_annual_mean,19.082150820559963,7.407069970845481,1
cdf,tas_annual_mean,19.090189344253464,7.425291545189505,1
cdf,tas_annual_mean,19.094663860482594,7.443513119533527,1
cdf,tas_annual_mean,19.148655244533145,7.461734693877551,1
cdf,tas_annual_mean,19.158835118597175,7.479956268221574,1
cdf,tas_annual_mean,19.195998133747246,7.498177842565598,1
cdf,tas_annual_mean,19.206410738059244,7.516399416909621,1
cdf,tas_annual_mean,19.215139020752872,7.534620991253644,1
cdf,tas_annual_mean,19.22188787951282,7.552842565597667,1
cdf,tas_annual_mean,19.234913925374432,7.571064139941691,1
cdf,tas_annual_mean,19.260792099150375,7.589285714285714,1
cdf,tas_annual_mean,19.27874304986265,7.607507288629738,1
cdf,tas_annual_mean,19.319511475595622,7.6257288629737605,1
cdf,tas_annual_mean,19.320384712119463,7.643950437317784,1
cdf,tas_annual_mean,19.345190857909262,7.6621720116618075,1
cdf,tas_annual_mean,19.34587663680033,7.680393586005831,1
cdf,tas_annual_mean,19.347886928241856,7.6986151603498545,1
cdf,tas_annual_mean,19.400472474659978,7.716836734693878,1
cdf,tas_annual_mean,19.410836587075014,7.735058309037901,1
cdf,tas_annual_mean,19.418315675745877,7.753279883381924,1
cdf,tas_annual_mean,19.43764820123285,7.771501457725948,1
cdf,tas_annual_mean,19.452954192202327,7.789723032069971,1
cdf,tas_annual_mean,19.456664652259565,7.807944606413995,1
cdf,tas_annual_mean,19.46940974740548,7.826166180758017,1
cdf,tas_annual_mean,19.50189857822116,7.844387755102041,1
cdf,tas_annual_mean,19.504634487126832,7.862609329446064,1
cdf,tas_annual_mean,19.504717730816825,7.880830903790088,1
cdf,tas_annual_mean,19.513902287087777,7.899052478134111,1
cdf,tas_annual_mean,19.517277284568724,7.917274052478134,1
cdf,tas_annual_mean,19.528646193889248,7.935495626822157,1
cdf,tas_annual_mean,19.530335167557524,7.953717201166181,1
cdf,tas_annual_mean,19.536223735059426,7.971938775510204,1
cdf,tas_annual_mean,19.542696360053604,7.990160349854228,1
cdf,tas_annual_mean,19.553648134804394,8.00838192419825,1
cdf,tas_annual_mean,19.581916592335133,8.026603498542274,1
cdf,tas_annual_mean,19.60713375547976,8.044825072886297,1
cdf,tas_annual_mean,19.618864639615694,8.06304664723032,1
