district_key,state,district,n_slices_with_any_metric,has_master_row,status
arunachal pradesh|tawang,Arunachal Pradesh,Tawang,7,True,roster_and_master
arunachal pradesh|tirap,Arunachal Pradesh,Tirap,7,True,roster_and_master
arunachal pradesh|upper siang,Arunachal Pradesh,Upper Siang,7,True,roster_and_master
arunachal pradesh|upper subansiri,Arunachal Pradesh,Upper Subansiri,7,True,roster_and_master
arunachal pradesh|west kameng,Arunachal Pradesh,West Kameng,7,True,roster_and_master
arunachal pradesh|west siang,Arunachal Pradesh,West Siang,7,True,roster_and_master
assam|bajali,Assam,Bajali,7,True,roster_and_master
assam|baksa,Assam,Baksa,7,True,roster_and_master
assam|barpeta,Assam,Barpeta,7,True,roster_and_master
assam|biswanath,Assam,Biswanath,7,True,roster_and_master
assam|bongaigaon,Assam,Bongaigaon,7,True,roster_and_master
assam|cachar,Assam,Cachar,7,True,roster_and_master
assam|charaideo,Assam,Charaideo,7,True,roster_and_master
assam|chirang,Assam,Chirang,7,True,roster_and_master
assam|darrang,Assam,Darrang,7,True,roster_and_master
assam|dhemaji,Assam,Dhemaji,7,True,roster_and_master
assam|dhubri,Assam,Dhubri,7,True,roster_and_master
assam|dibrugarh,Assam,Dibrugarh,7,True,roster_and_master
assam|dima hasao,Assam,Dima Hasao,7,True,roster_and_master
assam|goalpara,Assam,Goalpara,7,True,roster_and_master
assam|golaghat,Assam,Golaghat,7,True,roster_and_master
assam|hailakandi,Assam,Hailakandi,7,True,roster_and_master
assam|hojai,Assam,Hojai,7,True,roster_and_master
assam|jorhat,Assam,Jorhat,7,True,roster_and_master
assam|kamrup,Assam,Kamrup,7,True,roster_and_master
assam|kamrup metro,Assam,Kamrup Metro,7,True,roster_and_master
assam|karbi anglong,Assam,Karbi Anglong,7,True,roster_and_master
assam|karimganj,Assam,Karimganj,7,True,roster_and_master
assam|kokrajhar,Assam,Kokrajhar,7,True,roster_and_master
assam|lakhimpur,Assam,Lakhimpur,7,True,roster_and_master
assam|majuli,Assam,Majuli,7,True,roster_and_master
assam|marigaon,Assam,Marigaon,7,True,roster_and_master
assam|nagaon,Assam,Nagaon,7,True,roster_and_master
assam|nalbari,Assam,Nalbari,7,True,roster_and_master
assam|sivasagar,Assam,Sivasagar,7,True,roster_and_master
assam|sonitpur,Assam,Sonitpur,7,True,roster_and_master
assam|south salmara mancachar,Assam,South Salmara Mancachar,7,True,roster_and_master
assam|tamulpur,Assam,Tamulpur,7,True,roster_and_master
assam|tinsukia,Assam,Tinsukia,7,True,roster_and_master
assam|udalguri,Assam,Udalguri,7,True,roster_and_master
assam|west karbi anglong,Assam,West Karbi Anglong,7,True,roster_and_master
bihar|araria,Bihar,Araria,7,True,roster_and_master
bihar|arwal,Bihar,Arwal,7,True,roster_and_master
bihar|aurangabad,Bihar,Aurangabad,7,True,roster_and_master
bihar|banka,Bihar,Banka,7,True,roster_and_master
bihar|begusarai,Bihar,Begusarai,7,True,roster_and_master
bihar|bhagalpur,Bihar,Bhagalpur,7,True,roster_and_master
bihar|bhojpur,Bihar,Bhojpur,7,True,roster_and_master
bihar|buxar,Bihar,Buxar,7,True,roster_and_master
bihar|darbhanga,Bihar,Darbhanga,7,True,roster_and_master
bihar|gaya,Bihar,Gaya,7,True,roster_and_master
bihar|gopalganj,Bihar,Gopalganj,7,True,roster_and_master
bihar|jamui,Bihar,Jamui,7,True,roster_and_master
bihar|jehanabad,Bihar,Jehanabad,7,True,roster_and_master
bihar|kaimur bhabua,Bihar,Kaimur (Bhabua),7,True,roster_and_master
bihar|katihar,Bihar,Katihar,7,True,roster_and_master
bihar|khagaria,Bihar,Khagaria,7,True,roster_and_master
bihar|kishanganj,Bihar,Kishanganj,7,True,roster_and_master
bihar|lakhisarai,Bihar,Lakhisarai,7,True,roster_and_master
bihar|madhepura,Bihar,Madhepura,7,True,roster_and_master
bihar|madhubani,Bihar,Madhubani,7,True,roster_and_master
bihar|munger,Bihar,Munger,7,True,roster_and_master
bihar|muzaffarpur,Bihar,Muzaffarpur,7,True,roster_and_master
bihar|nalanda,Bihar,Nalanda,7,True,roster_and_master
bihar|nawada,Bihar,Nawada,7,True,roster_and_master
bihar|pashchim champaran,Bihar,Pashchim Champaran,7,True,roster_and_master
bihar|patna,Bihar,Patna,7,True,roster_and_master
bihar|purbi champaran,Bihar,Purbi Champaran,7,True,roster_and_master
bihar|purnia,Bihar,Purnia,7,True,roster_and_master
bihar|rohtas,Bihar,Rohtas,7,True,roster_and_master
bihar|saharsa,Bihar,Saharsa,7,True,roster_and_master
bihar|samastipur,Bihar,Samastipur,7,True,roster_and_master
bihar|saran,Bihar,Saran,7,True,roster_and_master
bihar|sheikhpura,Bihar,Sheikhpura,7,True,roster_and_master
bihar|sheohar,Bihar,Sheohar,7,True,roster_and_master
bihar|sitamarhi,Bihar,Sitamarhi,7,True,roster_and_master
bihar|siwan,Bihar,Siwan,7,True,roster_and_master
bihar|supaul,Bihar,Supaul,7,True,roster_and_master
bihar|vaishali,Bihar,Vaishali,7,True,roster_and_master
chandigarh|chandigarh,Chandigarh,Chandigarh,7,True,roster_and_master
chhattisgarh|balod,Chhattisgarh,Balod,7,True,roster_and_master
chhattisgarh|baloda bazar,Chhattisgarh,Baloda Bazar,7,True,roster_and_master
chhattisgarh|balrampur,Chhattisgarh,Balrampur,7,True,roster_and_master
chhattisgarh|bastar,Chhattisgarh,Bastar,7,True,roster_and_master
chhattisgarh|bemetara,Chhattisgarh,Bemetara,7,True,roster_and_master
chhattisgarh|bijapur,Chhattisgarh,Bijapur,7,True,roster_and_master
chhattisgarh|bilaspur,Chhattisgarh,Bilaspur,7,True,roster_and_master
chhattisgarh|dantewada,Chhattisgarh,Dantewada,7,True,roster_and_master
chhattisgarh|dhamtari,Chhattisgarh,Dhamtari,7,True,roster_and_master
chhattisgarh|durg,Chhattisgarh,Durg,7,True,roster_and_master
chhattisgarh|gariyaband,Chhattisgarh,Gariyaband,7,True,roster_and_master
chhattisgarh|gaurella pendra marwahi,Chhattisgarh,Gaurella Pendra Marwahi,7,True,roster_and_master
chhattisgarh|janjgir champa,Chhattisgarh,Janjgir-Champa,7,True,roster_and_master
chhattisgarh|jashpur,Chhattisgarh,Jashpur,7,True,roster_and_master
chhattisgarh|kabirdham,Chhattisgarh,Kabirdham,7,True,roster_and_master
chhattisgarh|kanker,Chhattisgarh,Kanker,7,True,roster_and_master
chhattisgarh|khairgarh chhuikhadan gandai,Chhattisgarh,Khairgarh Chhuikhadan Gandai,7,True,roster_and_master
chhattisgarh|kondagaon,Chhattisgarh,Kondagaon,7,True,roster_and_master
chhattisgarh|korba,Chhattisgarh,Korba,7,True,roster_and_master
chhattisgarh|korea,Chhattisgarh,Korea,7,True,roster_and_master
chhattisgarh|mahasamund,Chhattisgarh,Mahasamund,7,True,roster_and_master
chhattisgarh|manendragarh chirimiri bharatpur,Chhattisgarh,Manendragarh Chirimiri Bharatpur,7,True,roster_and_master
chhattisgarh|mohla manpur ambagarh chouki,Chhattisgarh,Mohla Manpur Ambagarh Chouki,7,True,roster_and_master
chhattisgarh|mungeli,Chhattisgarh,Mungeli,7,True,roster_and_master
chhattisgarh|narayanpur,Chhattisgarh,Narayanpur,7,True,roster_and_master
chhattisgarh|raigarh,Chhattisgarh,Raigarh,7,True,roster_and_master
chhattisgarh|raipur,Chhattisgarh,Raipur,7,True,roster_and_master
chhattisgarh|rajnandgaon,Chhattisgarh,Rajnandgaon,7,True,roster_and_master
chhattisgarh|sakti,Chhattisgarh,Sakti,7,True,roster_and_master
chhattisgarh|sarangarh bilaigarh,Chhattisgarh,Sarangarh Bilaigarh,7,True,roster_and_master
chhattisgarh|sukma,Chhattisgarh,Sukma,7,True,roster_and_master
chhattisgarh|surajpur,Chhattisgarh,Surajpur,7,True,roster_and_master
chhattisgarh|surguja,Chhattisgarh,Surguja,7,True,roster_and_master
dadra nagar haveli daman diu|dadra and nagar haveli,"Dadra, Nagar Haveli, Daman & Diu",Dadra and Nagar Haveli,7,True,roster_and_master
dadra nagar haveli daman diu|daman,"Dadra, Nagar Haveli, Daman & Diu",Daman,7,True,roster_and_master
dadra nagar haveli daman diu|diu,"Dadra, Nagar Haveli, Daman & Diu",Diu,7,True,roster_and_master
delhi|central,Delhi,Central,7,True,roster_and_master
delhi|east,Delhi,East,7,True,roster_and_master
delhi|new delhi,Delhi,New Delhi,7,True,roster_and_master
delhi|north,Delhi,North,7,True,roster_and_master
delhi|north east,Delhi,North East,7,True,roster_and_master
delhi|north west,Delhi,North West,7,True,roster_and_master
delhi|shahdara,Delhi,Shahdara,7,True,roster_and_master
delhi|south,Delhi,South,7,True,roster_and_master
delhi|south east,Delhi,South East,7,True,roster_and_master
delhi|south west,Delhi,South West,7,True,roster_and_master
delhi|west,Delhi,West,7,True,roster_and_master
goa|north goa,Goa,North Goa,7,True,roster_and_master
goa|south goa,Goa,South Goa,7,True,roster_and_master
gujarat|ahmadabad,Gujarat,Ahmadabad,7,True,roster_and_master
gujarat|amreli,Gujarat,Amreli,7,True,roster_and_master
gujarat|anand,Gujarat,Anand,7,True,roster_and_master
gujarat|arvalli,Gujarat,Arvalli,7,True,roster_and_master
gujarat|banas kantha,Gujarat,Banas Kantha,7,True,roster_and_master
gujarat|bharuch,Gujarat,Bharuch,7,True,roster_and_master
gujarat|bhavnagar,Gujarat,Bhavnagar,7,True,roster_and_master
gujarat|botad,Gujarat,Botad,7,True,roster_and_master
gujarat|chhotaudepur,Gujarat,Chhotaudepur,7,True,roster_and_master
gujarat|dang,Gujarat,Dang,7,True,roster_and_master
gujarat|devbhumi dwarka,Gujarat,Devbhumi Dwarka,7,True,roster_and_master
gujarat|dohad,Gujarat,Dohad,7,True,roster_and_master
gujarat|gandhinagar,Gujarat,Gandhinagar,7,True,roster_and_master
gujarat|gir somnath,Gujarat,Gir Somnath,7,True,roster_and_master
gujarat|jamnagar,Gujarat,Jamnagar,7,True,roster_and_master
gujarat|junagadh,Gujarat,Junagadh,7,True,roster_and_master
gujarat|kachchh,Gujarat,Kachchh,7,True,roster_and_master
gujarat|kheda,Gujarat,Kheda,7,True,roster_and_master
gujarat|mahesana,Gujarat,Mahesana,7,True,roster_and_master
gujarat|mahisagar,Gujarat,Mahisagar,7,True,roster_and_master
gujarat|morbi,Gujarat,Morbi,7,True,roster_and_master
gujarat|narmada,Gujarat,Narmada,7,True,roster_and_master
gujarat|navsari,Gujarat,Navsari,7,True,roster_and_master
gujarat|panch mahals,Gujarat,Panch Mahals,7,True,roster_and_master
gujarat|patan,Gujarat,Patan,7,True,roster_and_master
gujarat|porbandar,Gujarat,Porbandar,7,True,roster_and_master
gujarat|rajkot,Gujarat,Rajkot,7,True,roster_and_master
gujarat|sabar kantha,Gujarat,Sabar Kantha,7,True,roster_and_master
gujarat|surat,Gujarat,Surat,7,True,roster_and_master
gujarat|surendranagar,Gujarat,Surendranagar,7,True,roster_and_master
gujarat|tapi,Gujarat,Tapi,7,True,roster_and_master
gujarat|vadodara,Gujarat,Vadodara,7,True,roster_and_master
gujarat|valsad,Gujarat,Valsad,7,True,roster_and_master
haryana|ambala,Haryana,Ambala,7,True,roster_and_master
haryana|bhiwani,Haryana,Bhiwani,7,True,roster_and_master
haryana|charki dadri,Haryana,Charki Dadri,7,True,roster_and_master
haryana|faridabad,Haryana,Faridabad,7,True,roster_and_master
haryana|fatehabad,Haryana,Fatehabad,7,True,roster_and_master
haryana|gurugram,Haryana,Gurugram,7,True,roster_and_master
haryana|hisar,Haryana,Hisar,7,True,roster_and_master
haryana|jhajjar,Haryana,Jhajjar,7,True,roster_and_master
haryana|jind,Haryana,Jind,7,True,roster_and_master
haryana|kaithal,Haryana,Kaithal,7,True,roster_and_master
haryana|karnal,Haryana,Karnal,7,True,roster_and_master
haryana|kurukshetra,Haryana,Kurukshetra,7,True,roster_and_master
haryana|mahendragarh,Haryana,Mahendragarh,7,True,roster_and_master
haryana|nuh,Haryana,Nuh,7,True,roster_and_master
haryana|palwal,Haryana,Palwal,7,True,roster_and_master
haryana|panchkula,Haryana,Panchkula,7,True,roster_and_master
haryana|panipat,Haryana,Panipat,7,True,roster_and_master
haryana|rewari,Haryana,Rewari,7,True,roster_and_master
haryana|rohtak,Haryana,Rohtak,7,True,roster_and_master
haryana|sirsa,Haryana,Sirsa,7,True,roster_and_master
haryana|sonipat,Haryana,Sonipat,7,True,roster_and_master
haryana|yamunanagar,Haryana,Yamunanagar,7,True,roster_and_master
himachal pradesh|bilaspur,Himachal Pradesh,Bilaspur,7,True,roster_and_master
himachal pradesh|chamba,Himachal Pradesh,Chamba,7,True,roster_and_master
himachal pradesh|hamirpur,Himachal Pradesh,Hamirpur,7,True,roster_and_master
himachal pradesh|kangra,Himachal Pradesh,Kangra,7,True,roster_and_master
himachal pradesh|kinnaur,Himachal Pradesh,Kinnaur,7,True,roster_and_master
himachal pradesh|kullu,Himachal Pradesh,Kullu,7,True,roster_and_master
himachal pradesh|lahul and spiti,Himachal Pradesh,Lahul and Spiti,7,True,roster_and_master
himachal pradesh|mandi,Himachal Pradesh,Mandi,7,True,roster_and_master
himachal pradesh|shimla,Himachal Pradesh,Shimla,7,True,roster_and_master
himachal pradesh|sirmaur,Himachal Pradesh,Sirmaur,7,True,roster_and_master
himachal pradesh|solan,Himachal Pradesh,Solan,7,True,roster_and_master
himachal pradesh|una,Himachal Pradesh,Una,7,True,roster_and_master
jammu kashmir|anantnag,Jammu & Kashmir,Anantnag,7,True,roster_and_master
jammu kashmir|bandipora,Jammu & Kashmir,Bandipora,7,True,roster_and_master
jammu kashmir|baramulla,Jammu & Kashmir,Baramulla,7,True,roster_and_master
jammu kashmir|budgam,Jammu & Kashmir,Budgam,7,True,roster_and_master
jammu kashmir|doda,Jammu & Kashmir,Doda,7,True,roster_and_master
jammu kashmir|ganderbal,Jammu & Kashmir,Ganderbal,7,True,roster_and_master
jammu kashmir|jammu,Jammu & Kashmir,Jammu,7,True,roster_and_master
jammu kashmir|kathua,Jammu & Kashmir,Kathua,7,True,roster_and_master
jammu kashmir|kishtwar,Jammu & Kashmir,Kishtwar,7,True,roster_and_master
jammu kashmir|kulgam,Jammu & Kashmir,Kulgam,7,True,roster_and_master
jammu kashmir|kupwara,Jammu & Kashmir,Kupwara,7,True,roster_and_master
jammu kashmir|mirpur,Jammu & Kashmir,Mirpur,7,True,roster_and_master
jammu kashmir|muzaffarabad,Jammu & Kashmir,Muzaffarabad,7,True,roster_and_master
jammu kashmir|poonch,Jammu & Kashmir,Poonch,7,True,roster_and_master
jammu kashmir|pulwama,Jammu & Kashmir,Pulwama,7,True,roster_and_master
jammu kashmir|rajouri,Jammu & Kashmir,Rajouri,7,True,roster_and_master
jammu kashmir|ramban,Jammu & Kashmir,Ramban,7,True,roster_and_master
jammu kashmir|reasi,Jammu & Kashmir,Reasi,7,True,roster_and_master
jammu kashmir|samba,Jammu & Kashmir,Samba,7,True,roster_and_master
jammu kashmir|shopian,Jammu & Kashmir,Shopian,7,True,roster_and_master
jammu kashmir|srinagar,Jammu & Kashmir,Srinagar,7,True,roster_and_master
jammu kashmir|udhampur,Jammu & Kashmir,Udhampur,7,True,roster_and_master
jharkhand|bokaro,Jharkhand,Bokaro,7,True,roster_and_master
jharkhand|chatra,Jharkhand,Chatra,7,True,roster_and_master
jharkhand|deoghar,Jharkhand,Deoghar,7,True,roster_and_master
jharkhand|dhanbad,Jharkhand,Dhanbad,7,True,roster_and_master
jharkhand|dumka,Jharkhand,Dumka,7,True,roster_and_master
jharkhand|east singhbum,Jharkhand,East Singhbum,7,True,roster_and_master
jharkhand|garhwa,Jharkhand,Garhwa,7,True,roster_and_master
jharkhand|giridih,Jharkhand,Giridih,7,True,roster_and_master
jharkhand|godda,Jharkhand,Godda,7,True,roster_and_master
jharkhand|gumla,Jharkhand,Gumla,7,True,roster_and_master
jharkhand|hazaribagh,Jharkhand,Hazaribagh,7,True,roster_and_master
jharkhand|jamtara,Jharkhand,Jamtara,7,True,roster_and_master
jharkhand|khunti,Jharkhand,Khunti,7,True,roster_and_master
jharkhand|koderma,Jharkhand,Koderma,7,True,roster_and_master
jharkhand|latehar,Jharkhand,Latehar,7,True,roster_and_master
jharkhand|lohardaga,Jharkhand,Lohardaga,7,True,roster_and_master
jharkhand|pakur,Jharkhand,Pakur,7,True,roster_and_master
jharkhand|palamu,Jharkhand,Palamu,7,True,roster_and_master
jharkhand|ramgarh,Jharkhand,Ramgarh,7,True,roster_and_master
jharkhand|ranchi,Jharkhand,Ranchi,7,True,roster_and_master
jharkhand|sahebganj,Jharkhand,Sahebganj,7,True,roster_and_master
jharkhand|saraikela kharsawan,Jharkhand,Saraikela Kharsawan,7,True,roster_and_master
jharkhand|simdega,Jharkhand,Simdega,7,True,roster_and_master
jharkhand|west singhbhum,Jharkhand,West Singhbhum,7,True,roster_and_master
karnataka|bagalkote,Karnataka,Bagalkote,7,True,roster_and_master
karnataka|ballari,Karnataka,Ballari,7,True,roster_and_master
karnataka|belagavi,Karnataka,Belagavi,7,True,roster_and_master
karnataka|bengaluru rural,Karnataka,Bengaluru Rural,7,True,roster_and_master
karnataka|bengaluru urban,Karnataka,Bengaluru Urban,7,True,roster_and_master
karnataka|bidar,Karnataka,Bidar,7,True,roster_and_master
karnataka|chamarajanagara,Karnataka,Chamarajanagara,7,True,roster_and_master
karnataka|chikkaballapura,Karnataka,Chikkaballapura,7,True,roster_and_master
karnataka|chikkamagaluru,Karnataka,Chikkamagaluru,7,True,roster_and_master
karnataka|chitradurga,Karnataka,Chitradurga,7,True,roster_and_master
karnataka|dakshina kannada,Karnataka,Dakshina Kannada,7,True,roster_and_master
karnataka|davangere,Karnataka,Davangere,7,True,roster_and_master
karnataka|dharwad,Karnataka,Dharwad,7,True,roster_and_master
karnataka|gadag,Karnataka,Gadag,7,True,roster_and_master
karnataka|hassan,Karnataka,Hassan,7,True,roster_and_master
karnataka|haveri,Karnataka,Haveri,7,True,roster_and_master
karnataka|kalaburagi,Karnataka,Kalaburagi,7,True,roster_and_master
karnataka|kodagu,Karnataka,Kodagu,7,True,roster_and_master
karnataka|kolar,Karnataka,Kolar,7,True,roster_and_master
karnataka|koppal,Karnataka,Koppal,7,True,roster_and_master
karnataka|mandya,Karnataka,Mandya,7,True,roster_and_master
karnataka|mysuru,Karnataka,Mysuru,7,True,roster_and_master
karnataka|raichur,Karnataka,Raichur,7,True,roster_and_master
karnataka|ramanagara,Karnataka,Ramanagara,7,True,roster_and_master
karnataka|shivamogga,Karnataka,Shivamogga,7,True,roster_and_master
karnataka|tumakuru,Karnataka,Tumakuru,7,True,roster_and_master
karnataka|udupi,Karnataka,Udupi,7,True,roster_and_master
karnataka|uttara kannada,Karnataka,Uttara Kannada,7,True,roster_and_master
karnataka|vijayanagar,Karnataka,Vijayanagar,7,True,roster_and_master
karnataka|vijayapura,Karnataka,Vijayapura,7,True,roster_and_master
karnataka|yadgir,Karnataka,Yadgir,7,True,roster_and_master
kerala|alappuzha,Kerala,Alappuzha,7,True,roster_and_master
kerala|ernakulam,Kerala,Ernakulam,7,True,roster_and_master
kerala|idukki,Kerala,Idukki,7,True,roster_and_master
kerala|kannur,Kerala,Kannur,7,True,roster_and_master
kerala|kasaragod,Kerala,Kasaragod,7,True,roster_and_master
kerala|kollam,Kerala,Kollam,7,True,roster_and_master
kerala|kottayam,Kerala,Kottayam,7,True,roster_and_master
kerala|kozhikode,Kerala,Kozhikode,7,True,roster_and_master
kerala|malappuram,Kerala,Malappuram,7,True,roster_and_master
kerala|palakkad,Kerala,Palakkad,7,True,roster_and_master
kerala|pathanamthitta,Kerala,Pathanamthitta,7,True,roster_and_master
kerala|thiruvananthapuram,Kerala,Thiruvananthapuram,7,True,roster_and_master
kerala|thrissur,Kerala,Thrissur,7,True,roster_and_master
kerala|wayanad,Kerala,Wayanad,7,True,roster_and_master
ladakh|kargil,Ladakh,Kargil,7,True,roster_and_master
ladakh|leh ladakh,Ladakh,Leh Ladakh,7,True,roster_and_master
lakshadweep|lakshadweep,Lakshadweep,Lakshadweep,7,True,roster_and_master
madhya pradesh|agar malwa,Madhya Pradesh,Agar Malwa,7,True,roster_and_master
madhya pradesh|alirajpur,Madhya Pradesh,Alirajpur,7,True,roster_and_master
madhya pradesh|anuppur,Madhya Pradesh,Anuppur,7,True,roster_and_master
madhya pradesh|ashoknagar,Madhya Pradesh,Ashoknagar,7,True,roster_and_master
madhya pradesh|balaghat,Madhya Pradesh,Balaghat,7,True,roster_and_master
madhya pradesh|barwani,Madhya Pradesh,Barwani,7,True,roster_and_master
madhya pradesh|betul,Madhya Pradesh,Betul,7,True,roster_and_master
madhya pradesh|bhind,Madhya Pradesh,Bhind,7,True,roster_and_master
madhya pradesh|bhopal,Madhya Pradesh,Bhopal,7,True,roster_and_master
madhya pradesh|burhanpur,Madhya Pradesh,Burhanpur,7,True,roster_and_master
madhya pradesh|chhatarpur,Madhya Pradesh,Chhatarpur,7,True,roster_and_master
madhya pradesh|chhindwara,Madhya Pradesh,Chhindwara,7,True,roster_and_master
madhya pradesh|damoh,Madhya Pradesh,Damoh,7,True,roster_and_master
madhya pradesh|datia,Madhya Pradesh,Datia,7,True,roster_and_master
madhya pradesh|dewas,Madhya Pradesh,Dewas,7,True,roster_and_master
madhya pradesh|dhar,Madhya Pradesh,Dhar,7,True,roster_and_master
madhya pradesh|dindori,Madhya Pradesh,Dindori,7,True,roster_and_master
madhya pradesh|east nimar,Madhya Pradesh,East Nimar,7,True,roster_and_master
madhya pradesh|guna,Madhya Pradesh,Guna,7,True,roster_and_master
madhya pradesh|gwalior,Madhya Pradesh,Gwalior,7,True,roster_and_master
madhya pradesh|harda,Madhya Pradesh,Harda,7,True,roster_and_master
madhya pradesh|indore,Madhya Pradesh,Indore,7,True,roster_and_master
madhya pradesh|jabalpur,Madhya Pradesh,Jabalpur,7,True,roster_and_master
madhya pradesh|jhabua,Madhya Pradesh,Jhabua,7,True,roster_and_master
madhya pradesh|katni,Madhya Pradesh,Katni,7,True,roster_and_master
madhya pradesh|khargone,Madhya Pradesh,Khargone,7,True,roster_and_master
madhya pradesh|mandla,Madhya Pradesh,Mandla,7,True,roster_and_master
madhya pradesh|mandsaur,Madhya Pradesh,Mandsaur,7,True,roster_and_master
madhya pradesh|morena,Madhya Pradesh,Morena,7,True,roster_and_master
madhya pradesh|narmadapuram,Madhya Pradesh,Narmadapuram,7,True,roster_and_master
madhya pradesh|narsinghpur,Madhya Pradesh,Narsinghpur,7,True,roster_and_master
madhya pradesh|neemuch,Madhya Pradesh,Neemuch,7,True,roster_and_master
madhya pradesh|niwari,Madhya Pradesh,Niwari,7,True,roster_and_master
madhya pradesh|panna,Madhya Pradesh,Panna,7,True,roster_and_master
madhya pradesh|raisen,Madhya Pradesh,Raisen,7,True,roster_and_master
madhya pradesh|rajgarh,Madhya Pradesh,Rajgarh,7,True,roster_and_master
madhya pradesh|ratlam,Madhya Pradesh,Ratlam,7,True,roster_and_master
madhya pradesh|rewa,Madhya Pradesh,Rewa,7,True,roster_and_master
madhya pradesh|sagar,Madhya Pradesh,Sagar,7,True,roster_and_master
madhya pradesh|satna,Madhya Pradesh,Satna,7,True,roster_and_master
madhya pradesh|sehore,Madhya Pradesh,Sehore,7,True,roster_and_master
madhya pradesh|seoni,Madhya Pradesh,Seoni,7,True,roster_and_master
madhya pradesh|shahdol,Madhya Pradesh,Shahdol,7,True,roster_and_master
madhya pradesh|shajapur,Madhya Pradesh,Shajapur,7,True,roster_and_master
madhya pradesh|sheopur,Madhya Pradesh,Sheopur,7,True,roster_and_master
